geo_level_2_id,freq,pct
70,379,0.14543305666517012
555,376,0.14428187152006325
901,376,0.14428187152006325
164,375,0.14389814313836094
471,375,0.14389814313836094
707,373,0.14313068637495635
696,373,0.14313068637495635
142,372,0.14274695799325407
1073,372,0.14274695799325407
405,371,0.14236322961155176
302,369,0.14159577284814717
1082,368,0.14121204446644486
1219,367,0.14082831608474258
488,367,0.14082831608474258
592,367,0.14082831608474258
1278,367,0.14082831608474258
671,366,0.14044458770304027
1030,366,0.14044458770304027
630,366,0.14044458770304027
710,364,0.13967713093963569
943,362,0.1389096741762311
919,359,0.1377584890311242
931,359,0.1377584890311242
1339,358,0.1373747606494219
1203,358,0.1373747606494219
258,357,0.1369910322677196
1216,356,0.13660730388601733
499,354,0.13583984712261274
10,354,0.13583984712261274
751,354,0.13583984712261274
804,352,0.13507239035920815
21,352,0.13507239035920815
1248,351,0.13468866197750584
1108,351,0.13468866197750584
1054,350,0.13430493359580356
460,347,0.13315374845069666
793,347,0.13315374845069666
1407,347,0.13315374845069666
1183,346,0.13277002006899435
677,345,0.13238629168729207
396,345,0.13238629168729207
799,344,0.13200256330558977
192,344,0.13200256330558977
645,343,0.13161883492388748
1161,342,0.13123510654218518
464,341,0.1308513781604829
740,340,0.1304676497787806
247,340,0.1304676497787806
88,338,0.129700193015376
1276,337,0.1293164646336737
817,337,0.1293164646336737
545,336,0.1289327362519714
447,336,0.1289327362519714
1093,334,0.12816527948856682
255,334,0.12816527948856682
174,333,0.1277815511068645
51,333,0.1277815511068645
9,333,0.1277815511068645
314,332,0.12739782272516223
1363,330,0.12663036596175764
1094,330,0.12663036596175764
287,330,0.12663036596175764
936,330,0.12663036596175764
941,330,0.12663036596175764
1040,329,0.12624663758005533
838,329,0.12624663758005533
852,329,0.12624663758005533
74,328,0.12586290919835305
1251,328,0.12586290919835305
682,328,0.12586290919835305
967,327,0.12547918081665074
977,326,0.12509545243494846
741,325,0.12471172405324614
1240,325,0.12471172405324614
1222,324,0.12432799567154386
1384,324,0.12432799567154386
1007,322,0.12356053890813926
1041,321,0.12317681052643698
111,320,0.12279308214473467
1110,320,0.12279308214473467
980,319,0.12240935376303239
694,318,0.12202562538133008
311,318,0.12202562538133008
605,318,0.12202562538133008
1259,317,0.12164189699962778
4,315,0.1208744402362232
1378,314,0.12049071185452088
898,313,0.1201069834728186
843,311,0.119339526709414
140,311,0.119339526709414
712,310,0.11895579832771172
616,309,0.11857206994600941
562,307,0.11780461318260482
104,306,0.11742088480090254
598,306,0.11742088480090254
1085,305,0.11703715641920023
1068,305,0.11703715641920023
932,303,0.11626969965579563
713,303,0.11626969965579563
262,303,0.11626969965579563
1210,299,0.11473478612898647
1310,298,0.11435105774728416
134,298,0.11435105774728416
46,298,0.11435105774728416
979,297,0.11396732936558188
270,297,0.11396732936558188
1357,297,0.11396732936558188
66,296,0.11358360098387957
790,296,0.11358360098387957
626,296,0.11358360098387957
263,295,0.11319987260217729
484,295,0.11319987260217729
423,295,0.11319987260217729
757,295,0.11319987260217729
946,295,0.11319987260217729
1328,294,0.11281614422047498
30,294,0.11281614422047498
490,294,0.11281614422047498
1020,293,0.11243241583877268
1282,291,0.1116649590753681
944,290,0.11128123069366579
328,287,0.1101300455485589
1411,287,0.1101300455485589
864,287,0.1101300455485589
719,287,0.1101300455485589
1426,286,0.10974631716685662
772,286,0.10974631716685662
1182,286,0.10974631716685662
839,285,0.10936258878515431
49,285,0.10936258878515431
797,284,0.10897886040345203
767,284,0.10897886040345203
1005,284,0.10897886040345203
1377,283,0.10859513202174972
1114,283,0.10859513202174972
261,282,0.10821140364004743
373,282,0.10821140364004743
663,282,0.10821140364004743
760,282,0.10821140364004743
992,282,0.10821140364004743
197,281,0.10782767525834512
905,281,0.10782767525834512
433,280,0.10744394687664284
1297,279,0.10706021849494053
922,279,0.10706021849494053
582,279,0.10706021849494053
734,278,0.10667649011323825
805,277,0.10629276173153594
1359,276,0.10590903334983365
571,276,0.10590903334983365
960,276,0.10590903334983365
144,275,0.10552530496813137
1062,275,0.10552530496813137
1009,274,0.10514157658642906
206,273,0.10475784820472678
395,272,0.10437411982302447
218,272,0.10437411982302447
398,271,0.10399039144132217
1265,271,0.10399039144132217
821,271,0.10399039144132217
859,271,0.10399039144132217
913,270,0.10360666305961987
487,270,0.10360666305961987
147,269,0.10322293467791759
512,268,0.10283920629621528
832,268,0.10283920629621528
556,267,0.102455477914513
1275,267,0.102455477914513
638,266,0.10207174953281069
825,266,0.10207174953281069
964,265,0.1016880211511084
516,265,0.1016880211511084
904,264,0.10130429276940611
1112,263,0.1009205643877038
876,263,0.1009205643877038
514,262,0.10053683600600152
1053,261,0.10015310762429921
581,261,0.10015310762429921
1196,261,0.10015310762429921
1188,261,0.10015310762429921
715,261,0.10015310762429921
1313,260,0.09976937924259692
539,260,0.09976937924259692
1186,260,0.09976937924259692
875,259,0.09938565086089463
355,259,0.09938565086089463
651,259,0.09938565086089463
981,258,0.09900192247919233
474,258,0.09900192247919233
1381,257,0.09861819409749002
1393,257,0.09861819409749002
64,257,0.09861819409749002
597,257,0.09861819409749002
690,256,0.09823446571578774
138,256,0.09823446571578774
826,255,0.09785073733408543
721,254,0.09746700895238314
83,254,0.09746700895238314
783,254,0.09746700895238314
1421,254,0.09746700895238314
1368,253,0.09708328057068084
211,252,0.09669955218897855
547,251,0.09631582380727625
323,251,0.09631582380727625
1045,251,0.09631582380727625
384,249,0.09554836704387167
48,248,0.09516463866216937
1227,247,0.09478091028046708
777,246,0.09439718189876478
873,246,0.09439718189876478
367,245,0.09401345351706249
1087,245,0.09401345351706249
708,245,0.09401345351706249
366,244,0.09362972513536019
198,244,0.09362972513536019
1049,243,0.0932459967536579
1115,243,0.0932459967536579
221,242,0.09286226837195559
84,241,0.0924785399902533
1402,240,0.092094811608551
321,240,0.092094811608551
1195,239,0.0917110832268487
238,238,0.09132735484514641
744,238,0.09132735484514641
1128,238,0.09132735484514641
926,237,0.09094362646344412
333,237,0.09094362646344412
580,237,0.09094362646344412
701,237,0.09094362646344412
830,237,0.09094362646344412
1029,237,0.09094362646344412
1320,236,0.09055989808174182
856,235,0.09017616970003953
72,234,0.08979244131833723
187,234,0.08979244131833723
1184,233,0.08940871293663494
1343,232,0.08902498455493264
1147,232,0.08902498455493264
611,232,0.08902498455493264
95,232,0.08902498455493264
256,232,0.08902498455493264
343,230,0.08825752779152804
909,230,0.08825752779152804
191,229,0.08787379940982575
450,229,0.08787379940982575
1091,229,0.08787379940982575
438,228,0.08749007102812345
972,228,0.08749007102812345
680,227,0.08710634264642116
828,227,0.08710634264642116
1095,227,0.08710634264642116
219,227,0.08710634264642116
350,226,0.08672261426471886
569,226,0.08672261426471886
128,226,0.08672261426471886
1241,226,0.08672261426471886
446,225,0.08633888588301657
1011,225,0.08633888588301657
1026,224,0.08595515750131427
606,224,0.08595515750131427
658,224,0.08595515750131427
695,223,0.08557142911961198
1008,223,0.08557142911961198
1233,222,0.08518770073790968
1119,221,0.08480397235620739
455,220,0.0844202439745051
240,220,0.0844202439745051
803,220,0.0844202439745051
1121,220,0.0844202439745051
408,218,0.08365278721110049
276,218,0.08365278721110049
1170,218,0.08365278721110049
648,218,0.08365278721110049
1277,218,0.08365278721110049
729,217,0.0832690588293982
727,217,0.0832690588293982
214,217,0.0832690588293982
388,217,0.0832690588293982
1422,216,0.0828853304476959
706,216,0.0828853304476959
1406,215,0.0825016020659936
110,215,0.0825016020659936
31,215,0.0825016020659936
1385,214,0.08211787368429131
812,214,0.08211787368429131
1012,214,0.08211787368429131
773,213,0.08173414530258902
933,213,0.08173414530258902
1047,212,0.08135041692088672
1224,212,0.08135041692088672
1235,212,0.08135041692088672
600,212,0.08135041692088672
213,212,0.08135041692088672
1014,210,0.08058296015748213
1243,210,0.08058296015748213
984,210,0.08058296015748213
374,210,0.08058296015748213
527,210,0.08058296015748213
170,209,0.08019923177577984
958,209,0.08019923177577984
761,209,0.08019923177577984
636,209,0.08019923177577984
473,209,0.08019923177577984
1018,208,0.07981550339407753
1355,206,0.07904804663067294
347,206,0.07904804663067294
1154,206,0.07904804663067294
1088,205,0.07866431824897065
418,205,0.07866431824897065
1342,205,0.07866431824897065
1,204,0.07828058986726835
1327,204,0.07828058986726835
491,204,0.07828058986726835
1136,203,0.07789686148556606
1004,203,0.07789686148556606
1159,203,0.07789686148556606
881,203,0.07789686148556606
753,203,0.07789686148556606
244,202,0.07751313310386376
1168,202,0.07751313310386376
1067,201,0.07712940472216147
1160,201,0.07712940472216147
1389,199,0.07636194795875688
119,199,0.07636194795875688
900,199,0.07636194795875688
649,199,0.07636194795875688
412,198,0.07597821957705458
1138,197,0.07559449119535228
1142,197,0.07559449119535228
18,197,0.07559449119535228
1135,197,0.07559449119535228
716,197,0.07559449119535228
41,197,0.07559449119535228
544,196,0.07521076281364998
274,195,0.07482703443194769
1134,195,0.07482703443194769
925,195,0.07482703443194769
212,194,0.07444330605024539
368,194,0.07444330605024539
942,194,0.07444330605024539
80,193,0.0740595776685431
565,193,0.0740595776685431
289,193,0.0740595776685431
1211,193,0.0740595776685431
1365,193,0.0740595776685431
1198,192,0.0736758492868408
257,191,0.07329212090513851
266,191,0.07329212090513851
1322,190,0.07290839252343621
689,190,0.07290839252343621
829,190,0.07290839252343621
652,189,0.07252466414173392
141,188,0.07214093576003162
217,188,0.07214093576003162
1352,187,0.07175720737832933
40,187,0.07175720737832933
1221,187,0.07175720737832933
148,186,0.07137347899662703
492,186,0.07137347899662703
129,186,0.07137347899662703
480,186,0.07137347899662703
818,186,0.07137347899662703
156,186,0.07137347899662703
572,185,0.07098975061492473
13,185,0.07098975061492473
534,184,0.07060602223322243
778,183,0.07022229385152014
827,183,0.07022229385152014
1410,182,0.06983856546981784
1217,182,0.06983856546981784
215,182,0.06983856546981784
910,182,0.06983856546981784
497,181,0.06945483708811555
414,179,0.06868738032471094
225,179,0.06868738032471094
1376,179,0.06868738032471094
98,178,0.06830365194300866
869,178,0.06830365194300866
1403,177,0.06791992356130637
500,177,0.06791992356130637
123,177,0.06791992356130637
842,176,0.06753619517960407
1209,176,0.06753619517960407
1092,176,0.06753619517960407
929,176,0.06753619517960407
850,175,0.06715246679790178
629,175,0.06715246679790178
208,174,0.06676873841619947
700,174,0.06676873841619947
1035,174,0.06676873841619947
1279,173,0.06638501003449718
334,173,0.06638501003449718
1002,173,0.06638501003449718
203,173,0.06638501003449718
639,172,0.06600128165279488
519,172,0.06600128165279488
227,172,0.06600128165279488
884,171,0.06561755327109259
284,171,0.06561755327109259
551,171,0.06561755327109259
378,171,0.06561755327109259
618,170,0.0652338248893903
531,170,0.0652338248893903
1046,170,0.0652338248893903
704,169,0.064850096507688
1399,169,0.064850096507688
770,169,0.064850096507688
699,168,0.0644663681259857
526,168,0.0644663681259857
109,168,0.0644663681259857
907,167,0.06408263974428341
588,167,0.06408263974428341
834,167,0.06408263974428341
466,166,0.06369891136258111
855,166,0.06369891136258111
300,166,0.06369891136258111
1212,165,0.06331518298087882
452,165,0.06331518298087882
561,165,0.06331518298087882
1273,164,0.06293145459917653
619,164,0.06293145459917653
902,164,0.06293145459917653
709,164,0.06293145459917653
389,164,0.06293145459917653
1306,162,0.06216399783577193
1064,162,0.06216399783577193
1111,161,0.06178026945406963
27,161,0.06178026945406963
236,161,0.06178026945406963
1285,161,0.06178026945406963
177,160,0.06139654107236733
91,160,0.06139654107236733
1083,159,0.06101281269066504
308,159,0.06101281269066504
155,159,0.06101281269066504
755,159,0.06101281269066504
956,159,0.06101281269066504
1022,158,0.060629084308962744
1089,158,0.060629084308962744
169,158,0.060629084308962744
1076,157,0.06024535592726044
71,157,0.06024535592726044
99,156,0.05986162754555815
1398,156,0.05986162754555815
1317,156,0.05986162754555815
1102,156,0.05986162754555815
327,156,0.05986162754555815
1326,155,0.05947789916385586
1060,155,0.05947789916385586
957,154,0.059094170782153566
1031,152,0.05832671401874897
1418,152,0.05832671401874897
1194,152,0.05832671401874897
232,150,0.05755925725534438
345,150,0.05755925725534438
282,150,0.05755925725534438
1206,149,0.05717552887364208
945,148,0.056791800491939784
1019,147,0.05640807211023749
1255,146,0.05602434372853519
808,146,0.05602434372853519
923,146,0.05602434372853519
672,146,0.05602434372853519
429,145,0.05564061534683289
260,145,0.05564061534683289
371,145,0.05564061534683289
568,145,0.05564061534683289
892,144,0.055256886965130605
449,144,0.055256886965130605
1113,144,0.055256886965130605
730,144,0.055256886965130605
1356,143,0.05487315858342831
1176,143,0.05487315858342831
322,142,0.054489430201726016
634,142,0.054489430201726016
172,142,0.054489430201726016
1065,141,0.054105701820023715
481,140,0.05372197343832142
1104,140,0.05372197343832142
1056,140,0.05372197343832142
1324,139,0.053338245056619125
1038,139,0.053338245056619125
749,139,0.053338245056619125
596,139,0.053338245056619125
239,138,0.052954516674916824
281,138,0.052954516674916824
475,138,0.052954516674916824
1051,138,0.052954516674916824
659,138,0.052954516674916824
1133,137,0.05257078829321453
1190,137,0.05257078829321453
145,137,0.05257078829321453
124,137,0.05257078829321453
1283,136,0.052187059911512235
1141,136,0.052187059911512235
426,135,0.05180333152980993
535,135,0.05180333152980993
1234,135,0.05180333152980993
553,134,0.05141960314810764
1300,134,0.05141960314810764
879,134,0.05141960314810764
349,133,0.051035874766405344
1280,133,0.051035874766405344
223,133,0.051035874766405344
969,133,0.051035874766405344
409,133,0.051035874766405344
424,132,0.050652146384703056
52,132,0.050652146384703056
523,132,0.050652146384703056
782,132,0.050652146384703056
791,132,0.050652146384703056
987,131,0.05026841800300076
1309,131,0.05026841800300076
949,130,0.04988468962129846
732,130,0.04988468962129846
29,130,0.04988468962129846
584,130,0.04988468962129846
267,129,0.049500961239596165
994,129,0.049500961239596165
1372,129,0.049500961239596165
503,129,0.049500961239596165
697,128,0.04911723285789387
1139,127,0.04873350447619157
1294,127,0.04873350447619157
675,127,0.04873350447619157
20,127,0.04873350447619157
1416,127,0.04873350447619157
521,126,0.048349776094489275
1262,126,0.048349776094489275
89,126,0.048349776094489275
1144,126,0.048349776094489275
122,125,0.04796604771278698
1044,125,0.04796604771278698
37,125,0.04796604771278698
586,124,0.047582319331084685
120,124,0.047582319331084685
1126,123,0.04719859094938239
305,123,0.04719859094938239
583,123,0.04719859094938239
1185,122,0.046814862567680096
1039,122,0.046814862567680096
625,122,0.046814862567680096
199,122,0.046814862567680096
454,121,0.046431134185977795
292,121,0.046431134185977795
126,121,0.046431134185977795
58,121,0.046431134185977795
8,120,0.0460474058042755
193,120,0.0460474058042755
1390,119,0.045663677422573205
54,117,0.044896220659168616
837,117,0.044896220659168616
1298,117,0.044896220659168616
38,116,0.04451249227746632
1335,116,0.04451249227746632
1015,115,0.04412876389576402
1247,114,0.043745035514061725
1318,114,0.043745035514061725
139,114,0.043745035514061725
324,113,0.04336130713235943
591,113,0.04336130713235943
536,113,0.04336130713235943
296,113,0.04336130713235943
353,112,0.042977578750657136
1063,112,0.042977578750657136
1137,111,0.04259385036895484
381,111,0.04259385036895484
973,111,0.04259385036895484
506,111,0.04259385036895484
96,110,0.04221012198725255
14,110,0.04221012198725255
959,110,0.04221012198725255
479,109,0.041826393605550245
802,109,0.041826393605550245
537,109,0.041826393605550245
420,109,0.041826393605550245
557,108,0.04144266522384795
306,108,0.04144266522384795
380,108,0.04144266522384795
23,107,0.041058936842145656
226,106,0.04067520846044336
1193,106,0.04067520846044336
397,104,0.039907751697038765
667,104,0.039907751697038765
1269,104,0.039907751697038765
1274,104,0.039907751697038765
1071,104,0.039907751697038765
1258,103,0.03952402331533647
766,102,0.039140294933634176
342,101,0.03875656655193188
26,101,0.03875656655193188
726,101,0.03875656655193188
7,100,0.03837283817022959
102,100,0.03837283817022959
549,99,0.03798910978852729
364,99,0.03798910978852729
918,99,0.03798910978852729
1362,98,0.03760538140682499
890,97,0.037221653025122696
259,97,0.037221653025122696
846,97,0.037221653025122696
1358,97,0.037221653025122696
1090,96,0.0368379246434204
1419,95,0.03645419626171811
513,95,0.03645419626171811
851,94,0.03607046788001581
252,94,0.03607046788001581
161,94,0.03607046788001581
813,94,0.03607046788001581
280,93,0.03568673949831352
698,93,0.03568673949831352
419,93,0.03568673949831352
801,92,0.035303011116611216
22,92,0.035303011116611216
407,92,0.035303011116611216
486,90,0.03453555435320663
624,90,0.03453555435320663
1146,90,0.03453555435320663
34,90,0.03453555435320663
928,90,0.03453555435320663
167,89,0.03415182597150433
662,89,0.03415182597150433
394,88,0.03376809758980204
1118,87,0.033384369208099736
57,87,0.033384369208099736
676,86,0.03300064082639744
1332,86,0.03300064082639744
246,86,0.03300064082639744
245,85,0.03261691244469515
974,85,0.03261691244469515
1388,85,0.03261691244469515
965,85,0.03261691244469515
339,85,0.03261691244469515
1374,85,0.03261691244469515
146,84,0.03223318406299285
1295,83,0.03184945568129056
60,83,0.03184945568129056
880,81,0.031081998917885965
116,81,0.031081998917885965
511,81,0.031081998917885965
643,81,0.031081998917885965
165,80,0.030698270536183667
647,80,0.030698270536183667
985,80,0.030698270536183667
1120,80,0.030698270536183667
478,80,0.030698270536183667
849,80,0.030698270536183667
1380,80,0.030698270536183667
567,79,0.030314542154481372
1302,79,0.030314542154481372
94,79,0.030314542154481372
1125,79,0.030314542154481372
897,78,0.029930813772779074
1079,78,0.029930813772779074
947,78,0.029930813772779074
273,78,0.029930813772779074
725,78,0.029930813772779074
117,77,0.029547085391076783
3,77,0.029547085391076783
69,77,0.029547085391076783
338,77,0.029547085391076783
1150,76,0.029163357009374485
550,76,0.029163357009374485
1291,76,0.029163357009374485
459,76,0.029163357009374485
1336,76,0.029163357009374485
795,76,0.029163357009374485
118,76,0.029163357009374485
664,75,0.02877962862767219
1286,75,0.02877962862767219
152,75,0.02877962862767219
1226,75,0.02877962862767219
1305,75,0.02877962862767219
858,74,0.028395900245969892
718,74,0.028395900245969892
331,74,0.028395900245969892
691,74,0.028395900245969892
335,74,0.028395900245969892
997,74,0.028395900245969892
595,73,0.028012171864267594
681,73,0.028012171864267594
752,72,0.027628443482565303
868,71,0.027244715100863008
848,71,0.027244715100863008
1131,70,0.02686098671916071
961,69,0.026477258337458412
685,69,0.026477258337458412
1151,69,0.026477258337458412
867,68,0.026093529955756117
1103,68,0.026093529955756117
309,67,0.02570980157405382
1101,67,0.02570980157405382
415,67,0.02570980157405382
714,66,0.025326073192351528
162,66,0.025326073192351528
326,66,0.025326073192351528
1107,66,0.025326073192351528
1417,66,0.025326073192351528
400,65,0.02494234481064923
1205,65,0.02494234481064923
402,65,0.02494234481064923
914,64,0.024558616428946935
668,64,0.024558616428946935
540,64,0.024558616428946935
1413,64,0.024558616428946935
50,64,0.024558616428946935
963,63,0.024174888047244637
24,63,0.024174888047244637
971,63,0.024174888047244637
65,63,0.024174888047244637
589,63,0.024174888047244637
742,62,0.023791159665542343
1361,62,0.023791159665542343
1024,62,0.023791159665542343
357,61,0.023407431283840048
1366,61,0.023407431283840048
1164,61,0.023407431283840048
1010,61,0.023407431283840048
1036,61,0.023407431283840048
1148,61,0.023407431283840048
1122,61,0.023407431283840048
573,60,0.02302370290213775
1345,60,0.02302370290213775
769,60,0.02302370290213775
1033,60,0.02302370290213775
382,59,0.022639974520435455
615,59,0.022639974520435455
853,59,0.022639974520435455
81,59,0.022639974520435455
92,59,0.022639974520435455
1353,58,0.02225624613873316
93,58,0.02225624613873316
1284,57,0.021872517757030863
194,57,0.021872517757030863
702,57,0.021872517757030863
1404,57,0.021872517757030863
779,57,0.021872517757030863
188,57,0.021872517757030863
1395,56,0.021488789375328568
655,56,0.021488789375328568
623,55,0.021105060993626273
927,55,0.021105060993626273
650,55,0.021105060993626273
163,55,0.021105060993626273
468,54,0.020721332611923975
103,54,0.020721332611923975
903,54,0.020721332611923975
379,54,0.020721332611923975
1367,53,0.02033760423022168
620,53,0.02033760423022168
1228,53,0.02033760423022168
391,53,0.02033760423022168
622,52,0.019953875848519383
298,52,0.019953875848519383
604,52,0.019953875848519383
286,52,0.019953875848519383
563,52,0.019953875848519383
835,51,0.019570147466817088
809,51,0.019570147466817088
1293,51,0.019570147466817088
489,50,0.019186419085114793
32,50,0.019186419085114793
1267,50,0.019186419085114793
1117,50,0.019186419085114793
1338,50,0.019186419085114793
1386,49,0.018802690703412495
607,49,0.018802690703412495
1405,49,0.018802690703412495
1370,49,0.018802690703412495
1179,49,0.018802690703412495
443,48,0.0184189623217102
1099,48,0.0184189623217102
348,48,0.0184189623217102
847,48,0.0184189623217102
456,48,0.0184189623217102
1032,47,0.018035233940007906
1249,47,0.018035233940007906
502,47,0.018035233940007906
42,47,0.018035233940007906
576,47,0.018035233940007906
1304,46,0.017651505558305608
204,46,0.017651505558305608
237,45,0.017267777176603313
495,45,0.017267777176603313
1266,45,0.017267777176603313
654,45,0.017267777176603313
68,44,0.01688404879490102
794,44,0.01688404879490102
271,43,0.01650032041319872
1319,43,0.01650032041319872
62,43,0.01650032041319872
451,43,0.01650032041319872
228,42,0.016116592031496426
966,42,0.016116592031496426
750,42,0.016116592031496426
209,42,0.016116592031496426
587,42,0.016116592031496426
365,42,0.016116592031496426
265,41,0.01573286364979413
877,40,0.015349135268091833
525,40,0.015349135268091833
756,40,0.015349135268091833
1199,40,0.015349135268091833
476,40,0.015349135268091833
19,40,0.015349135268091833
590,40,0.015349135268091833
954,40,0.015349135268091833
482,39,0.014965406886389537
1331,39,0.014965406886389537
1408,39,0.014965406886389537
462,39,0.014965406886389537
234,38,0.014581678504687242
1109,38,0.014581678504687242
472,38,0.014581678504687242
1246,38,0.014581678504687242
248,38,0.014581678504687242
61,38,0.014581678504687242
1037,38,0.014581678504687242
0,38,0.014581678504687242
183,38,0.014581678504687242
1323,38,0.014581678504687242
1256,37,0.014197950122984946
774,37,0.014197950122984946
1261,37,0.014197950122984946
1066,37,0.014197950122984946
1162,37,0.014197950122984946
1178,36,0.013814221741282651
787,36,0.013814221741282651
840,36,0.013814221741282651
185,36,0.013814221741282651
1391,36,0.013814221741282651
870,36,0.013814221741282651
176,36,0.013814221741282651
601,36,0.013814221741282651
906,36,0.013814221741282651
988,35,0.013430493359580355
878,35,0.013430493359580355
614,35,0.013430493359580355
1230,35,0.013430493359580355
920,35,0.013430493359580355
656,34,0.013046764977878059
1059,34,0.013046764977878059
1392,34,0.013046764977878059
784,34,0.013046764977878059
814,34,0.013046764977878059
579,34,0.013046764977878059
1347,34,0.013046764977878059
510,34,0.013046764977878059
159,34,0.013046764977878059
383,34,0.013046764977878059
703,34,0.013046764977878059
307,33,0.012663036596175764
312,33,0.012663036596175764
431,33,0.012663036596175764
717,33,0.012663036596175764
1105,33,0.012663036596175764
693,33,0.012663036596175764
1204,33,0.012663036596175764
496,33,0.012663036596175764
329,33,0.012663036596175764
425,32,0.012279308214473468
1223,32,0.012279308214473468
764,32,0.012279308214473468
1143,32,0.012279308214473468
1167,32,0.012279308214473468
798,32,0.012279308214473468
465,32,0.012279308214473468
279,32,0.012279308214473468
1048,32,0.012279308214473468
416,32,0.012279308214473468
542,31,0.011895579832771171
733,31,0.011895579832771171
1075,31,0.011895579832771171
469,31,0.011895579832771171
386,31,0.011895579832771171
993,31,0.011895579832771171
467,31,0.011895579832771171
822,31,0.011895579832771171
1069,30,0.011511851451068875
1175,30,0.011511851451068875
195,30,0.011511851451068875
674,29,0.01112812306936658
1311,29,0.01112812306936658
939,29,0.01112812306936658
316,29,0.01112812306936658
1321,29,0.01112812306936658
940,29,0.01112812306936658
291,29,0.01112812306936658
1237,29,0.01112812306936658
